med_name,hour,minute,second,pills,servoNum,pillsInTape,dosesPerDay,triggered,notifiedLowDays,lastNotifyTime
MedA,6,15,46,1,9,97,2,True,True,1668082006
MedD,6,17,50,2,8,84,4,True,False,1610267933
MedE,7,16,59,5,4,30,2,False,True,1645026201
MedE,6,21,29,3,7,54,4,True,False,1650933036
MedB,2,5,13,5,3,10,2,False,False,1622335322
MedD,5,23,4,5,9,2,2,False,False,1699632309
MedE,15,9,34,1,2,11,3,True,False,1636995346
MedD,21,11,3,2,7,76,3,True,False,1649066394
MedA,5,12,55,4,10,57,2,True,True,1620397574
MedD,15,45,51,1,10,13,1,False,False,1609427310
MedB,9,53,44,3,4,64,2,True,False,1646948796
MedB,20,26,13,3,8,81,2,True,False,1639735329
MedA,4,13,20,4,7,18,2,True,True,1658312570
MedB,6,24,13,2,3,25,2,True,False,1605963027
MedA,20,32,14,5,1,9,1,False,True,1689299314
MedB,4,47,36,3,4,24,2,True,True,1623071131
MedC,3,6,57,5,6,53,3,False,True,1651084883
MedA,11,4,7,4,7,56,1,True,False,1638818665
MedD,20,3,51,3,8,61,2,False,True,1617126286
MedD,19,16,39,1,2,92,1,False,True,1612624535
MedB,8,0,22,4,10,17,2,False,False,1659294741
MedC,0,28,31,5,9,65,2,False,False,1664301600
MedE,16,42,41,5,1,58,1,False,False,1661091366
MedE,3,24,40,4,5,51,3,False,True,1647504047
MedE,21,41,25,4,3,71,2,True,True,1659124282
MedD,17,11,24,1,6,32,1,False,False,1675102121
MedE,13,46,5,1,7,73,2,True,False,1692711166
MedE,20,53,36,5,6,48,3,False,True,1640410421
MedD,1,49,37,3,5,36,3,True,True,1693149610
MedE,1,23,12,1,3,24,2,False,True,1606160123
MedB,8,23,44,2,6,29,4,False,False,1621011482
MedC,23,54,30,1,5,99,2,False,True,1630900967
MedC,0,20,20,3,7,32,3,True,True,1663748002
MedB,11,45,19,3,3,72,3,True,True,1665981760
MedD,16,19,53,4,4,83,1,True,True,1614556351
MedD,9,56,15,2,9,87,4,True,False,1637551870
MedB,13,2,59,4,7,72,3,False,True,1636400153
MedD,5,12,25,4,8,16,2,False,True,1683659705
MedA,19,38,57,2,1,3,4,False,True,1684571553
MedA,21,14,54,2,3,19,2,False,True,1613284707
MedA,8,46,54,2,3,87,3,True,True,1669634624
MedD,16,28,11,5,3,77,3,True,True,1606791042
MedE,12,31,45,4,10,31,1,False,False,1658863364
MedA,21,30,17,5,4,41,3,False,False,1664033984
MedB,5,42,18,1,6,85,3,False,True,1638345390
MedC,20,55,54,3,4,81,3,False,False,1620895424
MedC,11,44,0,2,10,50,4,False,False,1665213742
MedE,11,46,49,5,5,4,4,False,True,1688123524
MedE,17,48,53,3,3,95,1,True,False,1641234493
MedB,12,48,57,5,4,97,2,False,False,1614002372
MedC,3,54,48,4,1,6,2,True,False,1679136806
MedC,14,34,4,4,7,67,2,True,True,1635654651
MedA,4,58,43,1,7,48,3,True,False,1646480243
MedD,15,15,20,5,1,87,2,False,False,1634058555
MedA,0,4,46,5,2,24,4,True,False,1623316893
MedC,21,51,46,3,8,44,1,False,False,1696567624
MedA,23,38,11,2,5,0,2,False,False,1673375925
MedB,13,3,4,2,9,36,4,True,False,1694917574
MedA,2,9,21,3,9,89,4,True,True,1674973694
MedD,20,37,29,3,4,97,2,True,False,1677330313
MedB,5,42,40,1,2,2,4,True,True,1615962068
MedA,3,10,15,5,2,8,4,False,True,1602534316
MedB,15,11,42,5,1,33,2,True,True,1674287370
MedD,7,0,28,5,4,52,3,False,True,1692283659
MedC,20,38,58,3,2,1,1,False,False,1674919301
MedB,4,29,29,4,6,11,1,True,True,1670137284
MedB,6,20,16,5,5,2,2,False,False,1698440369
MedD,17,22,13,4,2,88,3,False,True,1610995556
MedE,16,28,29,2,3,89,4,True,False,1694543413
MedA,20,43,42,5,7,30,3,True,True,1660988735
MedC,20,43,45,4,5,92,3,True,True,1684597222
MedC,19,30,38,4,10,78,1,False,True,1623109747
MedA,6,1,37,1,5,47,4,True,False,1646152762
MedE,21,28,7,2,6,4,2,True,False,1679358997
MedB,18,47,30,1,5,66,1,True,False,1625495931
MedA,10,29,56,1,6,17,2,True,True,1672625391
MedA,22,36,35,2,2,7,4,True,True,1626187190
MedC,9,3,22,1,5,92,1,True,True,1648438557
MedB,20,53,7,4,2,55,1,False,True,1672515206
MedD,16,21,6,4,5,10,3,True,True,1604342807
MedB,19,56,36,1,10,89,4,False,True,1667626373
MedA,23,12,58,1,4,7,1,True,True,1634665443
MedC,14,15,20,4,2,49,4,False,False,1600848988
MedD,10,2,33,5,9,57,1,True,True,1687794550
MedA,2,8,14,4,7,90,1,True,True,1669495375
MedE,12,3,20,5,5,5,1,True,True,1668663880
MedA,0,19,1,4,4,2,3,False,True,1687314665
MedC,2,46,54,3,8,64,3,False,True,1618034751
MedA,14,24,29,3,1,16,3,True,False,1662990555
MedC,14,4,15,5,10,2,1,False,True,1667749840
MedC,21,34,28,1,3,19,1,False,False,1656367565
MedE,21,26,56,5,1,44,3,True,False,1671848566
MedC,18,38,13,4,6,7,2,True,False,1688253481
MedD,7,17,11,1,2,53,2,False,True,1660743566
MedD,21,16,1,1,7,80,3,True,False,1605176536
MedB,1,4,13,5,10,100,2,False,True,1664877128
MedA,20,59,6,3,6,87,1,True,True,1628774936
MedA,23,55,5,3,1,20,2,True,True,1602054547
MedC,14,6,49,5,5,63,1,False,True,1669329971
MedA,18,39,48,5,9,79,4,False,True,1630639197
MedC,1,32,12,2,6,61,3,False,False,1648249211
MedE,20,20,15,2,8,92,2,False,True,1654951740
MedA,1,47,40,5,7,60,3,True,True,1674226452
MedE,20,11,3,3,10,66,2,True,True,1680557153
MedB,17,19,52,4,9,44,4,True,False,1693841364
MedE,5,28,7,4,10,80,3,True,False,1645396224
MedE,21,57,18,4,6,21,4,False,False,1606558761
MedB,6,57,5,5,4,79,1,True,True,1693486971
MedA,17,39,17,4,5,62,2,True,False,1642802728
MedC,3,42,28,5,10,60,2,False,True,1625442498
MedB,23,10,34,5,5,76,4,True,True,1653088655
MedC,14,14,55,5,10,39,1,False,True,1667631217
MedE,13,33,39,3,3,91,2,False,False,1604521874
MedD,14,19,4,5,2,41,4,False,False,1655124898
MedD,7,38,13,5,6,65,1,True,False,1634960642
MedB,22,20,25,2,6,11,2,False,False,1690059129
MedE,5,9,15,4,10,71,3,True,True,1609156882
MedC,11,26,35,5,7,80,1,False,False,1623047044
MedA,2,12,59,5,8,30,2,False,False,1640223092
MedD,14,28,35,1,7,30,1,True,False,1602360255
MedE,20,35,16,4,5,29,3,False,True,1605333399
MedA,9,36,3,3,10,14,4,False,True,1650099474
MedE,4,58,1,4,7,80,4,True,True,1673309248
MedE,12,20,57,2,1,61,2,True,True,1635410327
MedC,1,11,26,4,2,2,2,False,False,1604023372
MedA,20,23,21,5,1,44,3,False,False,1602103049
MedC,16,40,7,1,2,57,4,True,True,1631560358
MedE,8,46,38,3,5,20,4,False,True,1616716992
MedA,7,38,7,5,8,83,3,False,True,1601479027
MedB,18,36,33,5,9,46,1,True,True,1601049607
MedD,22,2,51,3,8,46,4,False,True,1669907612
MedE,13,47,40,2,7,69,1,True,True,1635170074
MedC,7,52,10,4,2,61,4,False,False,1636713253
MedC,4,13,40,3,9,79,4,True,False,1698445131
MedC,7,10,32,3,10,30,4,True,False,1699035028
MedD,7,31,9,4,6,49,4,True,True,1659496152
MedA,16,57,36,1,10,13,2,True,False,1630771073
MedB,4,46,58,1,5,5,2,False,True,1679573363
MedC,2,50,38,3,5,27,3,False,False,1654188994
MedB,17,55,7,3,9,96,3,True,True,1653805405
MedB,15,12,16,5,4,19,4,False,False,1645548971
MedA,17,7,54,4,6,86,4,True,False,1667855246
MedD,23,29,59,5,9,37,1,False,False,1601854482
MedA,16,32,9,1,6,69,1,False,True,1652769080
MedB,8,21,51,3,10,23,3,False,False,1682372519
MedE,1,1,42,5,1,85,1,False,False,1628690473
MedD,20,57,8,5,3,57,1,False,False,1603305645
MedD,10,58,32,3,7,70,3,False,True,1634553714
MedB,15,18,37,2,5,74,4,False,True,1668444495
MedB,23,44,0,5,4,9,4,True,True,1676952370
MedE,19,28,51,5,1,70,1,False,False,1628161314
MedA,23,11,37,2,9,44,1,False,False,1657338870
MedE,20,19,9,3,9,30,3,True,False,1690757385
MedD,5,31,57,5,9,21,2,False,False,1650337119
MedD,19,57,50,3,1,98,4,True,False,1678753600
MedA,11,45,11,2,7,16,2,False,False,1629630833
MedD,1,18,19,4,6,97,3,False,True,1659052948
MedD,18,38,30,2,1,49,2,True,False,1660525366
MedB,1,9,59,2,1,61,2,True,True,1693134024
MedD,8,53,26,3,10,57,4,False,False,1601389903
MedA,5,34,25,3,1,27,1,True,True,1616180866
MedC,23,53,13,2,2,90,2,False,False,1676717012
MedB,2,10,22,4,8,0,3,False,True,1649434045
MedB,21,1,33,2,4,62,3,True,True,1613800884
MedD,9,14,53,4,10,9,2,True,False,1650637613
MedB,0,46,9,4,9,32,4,True,False,1671736297
MedC,16,19,19,2,8,60,2,False,True,1636848069
MedA,1,13,35,5,9,55,4,False,False,1634961724
MedB,13,59,3,5,7,3,2,False,True,1609274339
MedD,11,27,52,3,5,9,1,False,False,1689249325
MedD,15,29,51,4,10,0,2,False,False,1659779712
MedC,19,31,53,4,2,94,3,False,True,1612889858
MedB,17,19,28,3,6,61,4,False,True,1609100876
MedC,13,4,6,1,1,42,1,True,True,1651473088
MedE,16,54,7,5,10,52,2,True,False,1659389535
MedD,0,25,21,1,3,75,4,False,False,1689382819
MedD,4,32,59,4,7,88,4,False,True,1628874005
MedE,8,0,9,1,7,30,3,False,False,1684562607
MedE,17,27,32,1,5,81,1,False,True,1625198020
MedD,4,31,24,2,8,67,3,True,True,1684356075
MedE,6,15,25,2,3,98,3,False,True,1689968815
MedD,11,56,33,5,10,34,3,False,False,1657332002
MedB,6,17,29,1,4,84,4,False,True,1608936726
MedB,21,26,55,4,10,31,3,False,True,1667824175
MedA,4,9,54,4,4,62,1,False,False,1693500001
MedA,5,58,0,5,2,22,1,False,False,1670821108
MedC,2,35,44,5,1,67,4,True,True,1650811383
MedE,4,19,44,4,9,67,4,False,False,1601220254
MedE,17,34,57,2,7,41,2,False,True,1624211554
MedA,8,18,3,2,8,4,4,True,True,1683779810
MedC,14,51,48,1,9,82,1,False,True,1659398850
MedA,0,30,34,5,2,48,1,False,False,1630207237
MedC,12,57,42,2,4,17,2,True,False,1655994340
MedC,19,4,9,1,2,60,1,False,True,1630185099
MedD,19,7,39,1,6,37,2,True,False,1697333646
MedA,13,47,5,2,5,73,2,True,False,1645640469
MedC,18,22,4,5,7,8,2,True,True,1673696460
MedB,16,48,46,2,6,1,3,True,True,1606426937
MedC,12,32,55,2,1,86,4,False,False,1663278665
MedD,11,58,44,4,10,40,4,False,False,1643742109
MedB,3,47,16,2,8,100,3,True,False,1606893175
MedA,10,27,51,3,1,71,3,True,True,1604291501
MedB,17,12,18,5,2,88,2,True,True,1647479247
MedA,15,47,0,2,8,86,2,False,True,1620926333
MedB,11,49,16,4,8,83,3,True,True,1610403046
MedE,18,52,29,4,3,45,2,False,True,1676247950
MedB,10,28,4,2,9,94,1,True,True,1688600460
MedE,15,32,58,1,10,88,3,False,False,1670152879
MedE,15,17,38,1,6,73,2,True,False,1678391628
MedB,13,15,48,5,6,55,3,True,False,1601493332
MedC,0,48,43,3,8,16,3,False,False,1695859819
MedA,16,14,29,2,10,76,1,False,True,1660857569
MedE,10,47,45,5,9,16,1,True,True,1692913028
MedB,4,17,24,4,9,78,3,True,True,1697119544
MedE,7,0,49,4,6,64,2,False,False,1629370495
MedD,21,11,42,3,5,97,4,False,False,1671829608
MedD,11,6,18,2,4,79,3,False,True,1644689710
MedE,21,38,13,4,7,30,3,True,True,1612616578
MedD,18,14,57,5,5,16,3,True,False,1621661304
MedA,6,23,12,3,5,25,4,False,True,1607312591
MedB,10,0,26,2,9,59,4,False,True,1689656249
MedC,5,25,12,1,10,60,2,False,True,1664266487
MedB,13,52,40,3,5,86,2,False,False,1642796437
MedB,5,14,38,4,2,74,1,True,True,1677124224
MedE,15,47,33,3,10,59,3,True,True,1688861133
MedA,2,0,46,5,1,60,2,True,True,1602154535
MedA,10,52,15,1,2,88,2,True,False,1655157566
MedD,7,16,32,5,1,94,3,True,True,1680856712
MedB,21,44,45,2,6,47,2,True,False,1668935293
MedB,3,15,50,2,10,55,4,False,False,1672762987
MedA,17,20,55,3,4,11,3,False,True,1614479735
MedC,22,4,21,5,10,14,3,False,False,1605177863
MedE,5,9,1,4,6,98,2,True,True,1658240203
MedE,9,30,25,4,10,35,4,True,False,1692740962
MedE,2,27,8,1,7,51,1,False,False,1624293719
MedB,10,38,0,2,8,99,3,False,True,1683914314
MedB,19,38,6,3,5,89,1,True,False,1661015154
MedE,22,22,9,3,10,26,2,True,False,1689002187
MedC,6,49,29,1,4,69,2,False,True,1674881088
MedB,3,12,39,3,1,18,4,False,True,1676406701
MedE,20,42,0,4,1,99,4,False,True,1630492450
MedC,19,54,20,1,3,57,4,True,True,1614983436
MedD,21,39,41,2,2,49,2,True,False,1695420971
MedC,21,56,34,3,6,7,1,True,False,1683990749
MedC,9,10,22,3,1,65,3,True,True,1670978795
MedE,20,0,15,1,4,79,2,True,False,1685750991
MedB,10,16,46,3,3,47,2,True,True,1679489448
MedE,3,32,34,1,9,63,1,False,True,1639576670
MedC,20,7,50,2,7,80,3,False,True,1690574256
MedB,12,11,16,4,10,26,4,False,True,1605147375
MedD,13,30,48,2,10,63,2,False,True,1676577835
MedB,18,34,46,5,2,28,3,True,True,1665405017
MedA,1,11,2,2,2,55,2,False,False,1685852123
MedD,16,47,14,4,7,29,3,True,False,1681613111
MedD,18,28,41,4,6,64,1,False,True,1662653674
MedE,16,56,1,2,10,8,1,True,True,1637028623
MedB,3,21,13,4,3,51,3,False,True,1658975007
MedC,19,33,28,2,3,62,3,True,False,1611897605
MedE,10,37,51,1,2,12,3,False,True,1685363663
MedA,0,3,3,5,6,16,1,True,False,1613588183
MedD,18,34,38,4,2,92,2,True,True,1647784465
MedA,10,55,2,1,9,78,2,False,False,1664495809
MedA,18,1,35,1,10,47,2,False,True,1653062976
MedE,23,6,8,5,8,87,4,True,False,1683600428
MedE,16,51,12,2,10,38,2,True,True,1653707049
MedC,3,11,34,1,3,49,2,False,True,1647474289
MedD,0,28,51,4,4,63,1,False,False,1686716124
MedC,10,19,3,1,1,33,3,False,True,1626033976
MedC,21,16,58,4,8,2,4,False,False,1656945161
MedA,7,46,51,3,5,85,4,True,True,1618419122
MedD,20,28,5,1,4,49,4,False,False,1639093661
MedB,6,51,59,4,9,79,3,True,True,1634331819
MedA,4,31,14,1,4,90,1,False,False,1607813003
MedA,3,13,52,4,7,100,3,False,True,1606253955
MedA,10,11,47,5,3,93,1,True,False,1684102409
MedC,13,33,25,1,7,94,3,False,False,1672375095
MedC,21,19,33,3,6,92,1,False,True,1635684322
MedD,14,30,15,2,7,11,4,False,True,1615877784
MedD,20,25,37,1,8,57,3,False,True,1600543088
MedD,16,56,21,5,3,95,2,False,True,1686893587
MedE,1,1,23,5,4,78,3,True,False,1640733081
MedC,11,35,40,5,3,61,4,True,False,1684128660
MedC,15,26,25,3,6,22,3,False,True,1640487434
MedB,19,14,35,5,2,45,2,False,True,1678223674
MedA,22,43,14,5,1,38,2,True,True,1668243293
MedD,22,43,2,4,3,56,2,False,False,1651374590
MedA,13,22,58,4,10,86,3,True,False,1660683411
MedE,12,33,6,5,3,34,2,True,False,1630483110
MedB,9,32,4,3,8,96,4,True,False,1605014453
MedB,17,43,23,3,7,59,1,False,True,1606441947
MedB,2,29,28,1,8,65,1,True,False,1615493885
MedD,14,53,19,2,4,98,1,False,False,1698559805
MedC,6,20,41,2,4,37,1,True,True,1684820347
MedB,18,0,17,4,9,32,1,True,True,1617670032
MedD,15,43,22,3,2,13,3,False,False,1685952210
MedC,21,24,39,4,6,7,4,True,True,1656622911
MedB,8,45,58,2,5,82,1,False,True,1690810774
MedD,10,43,23,5,1,79,3,False,True,1645761269
MedD,12,18,6,3,2,39,3,False,True,1640669983
MedD,17,44,33,4,7,98,2,True,False,1674356533
MedB,5,35,20,2,6,73,1,True,False,1608752722
MedB,0,59,47,3,2,2,1,True,True,1694577789
MedB,11,48,59,1,3,46,4,False,False,1650684128
MedE,11,51,17,2,9,39,2,False,False,1602460375
MedD,21,34,6,3,4,22,4,True,False,1686569346
MedE,9,24,44,2,4,82,1,False,True,1642994001
MedC,6,13,1,2,9,74,3,False,False,1631721266
MedD,5,36,49,5,10,50,4,True,True,1625005475
MedB,16,0,52,3,10,22,2,False,False,1669228253
MedD,22,39,53,4,2,73,4,True,False,1697747026
MedA,7,30,11,3,4,80,1,False,True,1636702422
MedE,9,20,56,1,6,72,1,False,True,1669683695
MedC,4,7,39,5,7,26,1,True,False,1638167752
MedE,17,47,6,1,4,90,4,False,True,1621120611
MedB,12,11,34,3,6,9,2,True,False,1622262725
MedE,19,44,31,4,9,37,1,True,True,1660434890
MedC,4,6,16,3,8,52,3,False,False,1683545433
MedE,7,15,58,4,4,58,1,True,False,1694331308
MedB,2,11,58,2,8,90,4,True,True,1607081525
MedE,6,7,21,3,4,32,1,False,False,1632625268
MedC,20,23,54,5,3,26,1,True,True,1666869329
MedA,12,14,43,4,5,6,2,False,True,1660819252
MedC,22,26,48,4,6,92,3,True,False,1676312882
MedB,6,12,15,2,2,20,2,True,True,1659103595
MedC,1,14,15,1,7,35,4,False,False,1637695704
MedA,17,8,38,3,1,93,4,True,True,1605080329
MedE,19,34,58,5,6,77,1,False,False,1651126106
MedA,13,15,18,3,4,67,4,True,True,1635606237
MedD,19,28,6,3,9,93,2,False,False,1675556428
MedE,3,21,34,3,4,61,1,False,True,1622615833
MedE,0,33,25,2,4,38,2,False,False,1644482001
MedD,9,52,16,3,9,52,3,True,False,1600347088
MedD,9,41,35,3,2,64,4,True,True,1686687819
MedE,15,24,35,5,1,59,3,False,True,1619122482
MedD,14,21,32,2,2,94,4,True,True,1648226740
MedA,18,46,3,4,10,60,2,False,False,1620652844
MedE,17,56,22,1,7,30,3,True,False,1645332518
MedA,12,47,39,3,10,16,1,False,False,1664344472
MedC,19,44,3,4,1,76,1,True,False,1639164406
MedA,12,42,56,5,3,66,4,True,True,1603165072
MedD,18,16,34,3,9,30,1,False,False,1600439802
MedA,0,52,53,3,3,86,1,False,False,1695103917
MedA,15,18,18,1,1,86,3,True,False,1628014048
MedB,3,44,44,3,5,28,4,True,False,1675133631
MedC,16,16,5,4,4,98,2,False,True,1631259030
MedC,8,14,49,3,10,40,1,True,False,1665531859
MedC,16,47,19,2,5,37,4,False,True,1689596896
MedD,12,46,19,2,6,4,4,False,True,1615719472
MedA,20,6,11,2,6,90,2,True,False,1694231434
MedE,21,12,20,1,4,88,2,True,True,1656532291
MedC,16,22,12,1,6,49,4,False,False,1666189076
MedB,18,50,34,5,4,86,3,True,True,1683335450
MedA,4,2,49,3,3,75,2,True,True,1673419653
MedC,11,49,4,4,7,89,4,True,False,1634447621
MedC,9,9,37,1,7,36,1,True,True,1626810799
MedB,16,20,50,2,10,37,2,False,False,1693323309
MedB,3,3,9,2,3,44,3,False,True,1688607078
MedA,11,20,16,5,7,17,4,False,False,1682157034
MedA,4,23,36,2,8,84,4,True,False,1663545403
MedE,4,5,16,4,1,42,1,False,False,1606643471
MedC,13,42,18,3,9,54,2,False,True,1634084074
MedD,19,22,47,3,2,76,1,False,True,1693109155
MedD,4,43,35,3,7,41,1,False,False,1606045693
MedD,17,8,47,5,9,20,2,False,False,1683386296
MedC,0,53,17,4,4,98,2,True,False,1680646229
MedA,17,25,33,3,6,39,3,True,True,1629233256
MedE,7,41,29,4,8,18,4,False,True,1665465200
MedE,1,23,48,3,6,8,2,False,False,1600837501
MedA,18,48,56,4,7,45,3,True,False,1678291106
MedD,13,39,36,2,2,17,3,False,True,1643689037
MedD,13,2,27,5,3,40,2,False,False,1663884131
MedE,8,14,20,2,1,57,1,False,True,1631558070
MedB,6,44,50,2,5,86,4,False,True,1682405497
MedB,2,24,58,1,3,37,2,True,False,1616441453
MedE,17,51,14,2,2,35,1,False,False,1612970468
MedE,13,46,4,1,9,20,1,True,True,1630839989
MedD,19,57,56,1,8,89,2,False,False,1696998744
MedB,3,1,25,4,2,29,1,True,True,1648951960
MedB,4,36,10,2,10,76,4,True,True,1665867822
MedA,12,6,32,2,6,83,4,True,False,1626437450
MedB,8,50,23,4,10,50,3,False,True,1688768239
MedE,12,25,39,4,7,26,2,True,False,1647550576
MedE,13,19,3,1,3,93,4,False,True,1614966981
MedE,15,14,44,5,5,75,4,False,True,1689851502
MedB,17,31,46,2,3,88,3,True,False,1644174829
MedA,9,6,51,3,3,59,3,True,False,1634947250
MedD,5,48,54,1,7,18,2,True,False,1695335045
MedB,15,25,48,3,5,93,2,False,False,1694146369
MedA,5,57,43,2,4,68,4,False,False,1695287160
MedD,5,30,58,2,3,28,2,False,False,1641525655
MedB,15,26,2,2,5,5,2,True,False,1619323796
MedE,8,30,21,5,9,0,4,False,True,1655353782
MedE,3,11,38,5,1,73,4,False,True,1661839773
MedE,21,9,45,1,1,80,4,False,False,1695823672
MedD,1,34,50,4,4,33,2,False,False,1606107423
MedA,6,26,57,5,3,18,4,False,False,1641916907
MedE,19,46,41,5,8,41,1,True,True,1612122161
MedB,11,49,15,2,7,63,3,True,False,1645499101
MedA,4,54,25,2,3,67,2,False,False,1694102752
MedD,13,20,52,2,1,39,2,True,False,1631703652
MedA,6,49,31,3,5,57,3,False,False,1623369015
MedE,19,12,58,4,10,50,1,True,False,1642316037
MedE,5,23,34,2,9,13,1,True,False,1682499485
MedA,13,16,43,3,4,8,3,True,False,1641156148
MedA,20,8,45,2,2,97,2,False,True,1642374265
MedA,2,31,59,2,4,47,2,True,True,1618527085
MedA,5,46,51,5,5,62,2,False,True,1640388314
MedC,8,49,2,3,4,44,1,True,False,1648858379
MedB,18,7,10,1,7,48,3,True,True,1628131476
MedE,15,17,59,5,9,52,2,False,True,1629025074
MedC,7,11,36,3,4,86,2,True,True,1678264023
MedC,19,25,20,2,6,10,4,True,False,1624504479
MedD,21,38,3,5,2,4,2,False,True,1643174651
MedE,11,26,6,5,9,84,3,False,False,1655886679
MedA,5,24,25,4,6,27,1,True,False,1635407859
MedC,21,36,35,5,1,63,3,True,False,1696603475
MedB,19,35,45,3,1,78,3,False,True,1615940537
MedA,16,30,48,3,4,36,3,False,False,1639656747
MedA,4,12,42,5,9,58,3,False,True,1609826900
MedD,3,53,45,5,3,4,4,False,True,1647621650
MedA,0,20,12,5,6,22,4,True,False,1687950174
MedE,19,27,43,1,10,1,1,True,False,1643429803
MedC,0,24,11,5,4,75,1,False,False,1618443454
MedD,6,0,35,4,5,45,1,False,True,1696692257
MedE,15,17,26,4,8,88,4,False,True,1678272137
MedC,9,45,38,3,7,13,3,True,True,1616132482
MedC,7,41,18,3,1,4,1,False,False,1666369844
MedC,3,43,18,2,2,1,4,False,False,1607518689
MedE,17,28,16,3,9,55,4,True,True,1654352652
MedC,20,38,48,2,9,25,3,False,False,1615441470
MedB,19,40,36,1,4,94,4,False,False,1667678386
MedC,23,54,8,5,4,24,4,False,False,1602791273
MedC,6,55,50,3,9,56,1,False,False,1630043967
MedB,23,50,59,2,6,62,4,False,True,1648933401
MedB,16,17,48,2,10,52,4,False,True,1619223894
MedE,2,52,23,1,2,13,1,True,True,1698682966
MedD,0,57,55,1,10,9,2,True,False,1687356453
MedC,11,46,21,1,2,91,4,False,True,1695853807
MedE,8,5,17,1,8,96,2,False,False,1608208310
MedB,11,59,51,4,5,4,2,False,False,1664254170
MedE,21,25,40,2,4,14,3,False,True,1658922010
MedC,3,52,11,3,3,56,4,True,False,1668090800
MedB,1,51,34,4,4,76,4,False,False,1639095282
MedA,10,11,38,4,5,53,4,False,True,1620145275
MedE,19,58,2,1,1,17,3,False,False,1606215786
MedC,7,57,24,3,7,11,1,True,True,1662184430
MedE,20,58,28,3,3,85,1,False,True,1611819850
MedA,9,58,56,4,2,38,3,False,False,1698428024
MedB,2,53,15,2,5,13,1,True,True,1652315979
MedC,19,8,10,2,4,45,3,True,True,1659613220
MedB,10,25,21,5,9,3,4,True,False,1642783660
MedC,13,8,13,2,10,28,1,False,True,1601777434
MedC,11,5,48,1,7,27,1,True,True,1628872594
MedC,22,29,57,5,8,60,3,False,False,1690445210
MedE,17,17,42,2,1,31,4,True,False,1638999437
MedA,16,42,40,1,5,77,1,False,False,1664930301
MedC,21,55,36,3,6,17,1,False,False,1618175555
MedC,4,25,13,1,8,90,1,True,True,1644105012
MedD,13,37,27,2,9,57,1,False,True,1632556593
MedE,19,40,15,4,1,31,4,False,True,1672139592
MedE,8,47,8,1,7,98,1,True,False,1658102372
MedB,21,45,53,3,9,91,3,True,True,1698092314
MedC,16,19,40,2,1,99,3,False,True,1640959163
MedC,10,6,20,1,9,77,2,False,True,1639756658
MedA,9,38,34,2,1,3,3,False,False,1616646554
MedA,7,3,1,1,6,83,3,False,True,1654858733
MedA,23,36,30,2,4,91,2,True,False,1686604547
MedC,11,23,53,2,4,47,3,False,False,1664124217
MedC,13,16,35,3,6,71,3,False,True,1603415137
MedE,0,34,48,5,5,57,3,True,False,1673120897
MedE,1,28,44,3,1,67,4,True,False,1663493794
MedD,9,26,53,5,3,46,3,False,False,1679369713
MedD,20,32,46,2,6,79,2,False,False,1679087635
MedE,2,2,46,1,4,15,4,True,False,1662059553
MedA,5,3,10,2,7,3,4,True,True,1644122055
MedB,23,12,10,1,8,30,2,True,False,1677722838
MedD,21,9,13,3,7,6,1,False,True,1602383514
MedD,14,41,16,3,6,33,3,True,True,1649631105
MedE,7,15,54,4,1,13,1,False,True,1612008216
MedC,4,10,5,2,10,7,3,True,False,1617591943
MedA,14,36,8,3,2,82,4,True,False,1665922751
MedA,1,41,22,4,6,69,4,True,False,1675034510
MedA,3,26,33,3,3,80,4,True,True,1694106041
MedE,12,53,7,2,1,19,2,False,False,1661547063
MedB,3,35,47,3,1,36,3,False,True,1676028619
MedB,15,10,54,1,9,12,4,True,True,1643973220
MedE,10,34,3,4,1,78,1,False,False,1642055478
MedC,16,19,32,4,5,22,1,True,False,1676663796
MedE,14,54,1,4,9,96,3,True,True,1633679727
MedE,20,21,16,4,10,21,3,True,False,1688120681
MedE,11,5,48,3,3,42,4,True,True,1673282566
MedE,16,33,45,3,10,14,4,False,True,1652708110
MedD,17,50,37,4,6,44,1,True,False,1692985826
MedE,1,22,24,2,8,83,3,False,True,1677878320
MedD,22,57,16,5,3,65,2,True,True,1602194429
MedD,3,50,8,3,5,57,4,False,False,1622432471
MedE,23,54,35,2,3,92,1,False,False,1667922717
MedC,20,23,11,2,6,4,4,True,True,1619878820
MedE,11,55,3,1,2,95,4,False,True,1635382641
MedB,2,37,43,3,10,51,3,True,False,1621453670
MedA,22,38,33,1,7,34,2,False,False,1610334875
